date,hour,普洱,汉中,雅安,北海,黑河
20220709,4,5.0,21.0,22.0,6.0,7.0
20220709,5,8.0,21.0,22.0,5.0,6.0
20220709,6,7.0,21.0,21.0,4.0,8.0
20220709,7,7.0,22.0,21.0,6.0,6.0
20220709,8,9.0,22.0,22.0,6.0,7.0
20220709,9,6.0,22.0,23.0,7.0,6.0
20220709,10,6.0,22.0,26.0,12.0,6.0
20220709,11,6.0,22.0,29.0,13.0,8.0
20220709,12,6.0,21.0,31.0,10.0,8.0
20220709,13,5.0,19.0,32.0,7.0,7.0
20220709,14,5.0,18.0,34.0,5.0,5.0
20220709,15,5.0,17.0,32.0,2.0,5.0
20220709,16,6.0,17.0,30.0,4.0,9.0
20220709,17,6.0,17.0,31.0,2.0,7.0
20220709,18,6.0,17.0,28.0,4.0,8.0
20220709,19,6.0,17.0,26.0,7.0,8.0
20220709,20,7.0,20.0,26.0,8.0,12.0
20220709,21,7.0,23.0,25.0,6.0,15.0
20220709,22,7.0,24.0,24.0,10.0,14.0
20220709,23,11.0,21.0,24.0,10.0,14.0
20220710,0,13.0,22.0,24.0,7.0,13.0
20220710,1,8.0,24.0,26.0,11.0,10.0
20220710,2,7.0,26.0,28.0,11.0,9.0
20220710,3,6.0,27.0,28.0,12.0,7.0
20220710,4,5.0,28.0,28.0,10.0,6.0
20220710,5,5.0,26.0,28.0,8.0,6.0
20220710,6,6.0,24.0,28.0,12.0,5.0
20220710,7,8.0,26.0,28.0,9.0,8.0
20220710,8,7.0,23.0,29.0,11.0,7.0
20220710,9,7.0,23.0,31.0,15.0,8.0
20220710,10,7.0,20.0,34.0,15.0,7.0
20220710,11,5.0,19.0,40.0,7.0,9.0
20220710,12,4.0,21.0,43.0,5.0,10.0
20220710,13,5.0,19.0,40.0,5.0,7.0
20220710,14,5.0,18.0,42.0,6.0,6.0
20220710,15,5.0,18.0,43.0,6.0,9.0
20220710,16,4.0,19.0,45.0,7.0,9.0
20220710,17,7.0,18.0,48.0,6.0,8.0
20220710,18,5.0,18.0,44.0,7.0,6.0
20220710,19,5.0,20.0,42.0,17.0,6.0
20220710,20,5.0,25.0,41.0,11.0,7.0
20220710,21,7.0,30.0,40.0,11.0,8.0
20220710,22,6.0,30.0,37.0,12.0,10.0
20220710,23,10.0,33.0,41.0,9.0,19.0
20220711,0,7.0,28.0,40.0,8.0,17.0
20220711,1,6.0,22.0,39.0,7.0,16.0
20220711,2,6.0,23.0,34.0,6.0,14.0
20220711,3,5.0,21.0,18.0,6.0,13.0
20220711,4,5.0,21.0,9.0,4.0,11.0
20220711,5,5.0,19.0,6.0,6.0,11.0
20220711,6,5.0,18.0,7.0,7.0,9.0
20220711,7,4.0,19.0,10.0,6.0,9.0
20220711,8,6.0,20.0,13.0,8.0,7.0
20220711,9,6.0,19.0,14.0,10.0,9.0
20220711,10,5.0,18.0,14.0,6.0,12.0
20220711,11,5.0,17.0,17.0,7.0,10.0
20220711,12,9.0,16.0,20.0,5.0,7.0
20220711,13,7.0,14.0,25.0,5.0,9.0
20220711,14,6.0,13.0,29.0,4.0,9.0
20220711,15,5.0,13.0,30.0,4.0,8.0
20220711,16,5.0,13.0,27.0,3.0,7.0
20220711,17,5.0,12.0,26.0,4.0,9.0
20220711,18,5.0,12.0,24.0,5.0,9.0
20220711,19,5.0,14.0,22.0,6.0,13.0
20220711,20,5.0,16.0,22.0,8.0,12.0
20220711,21,5.0,25.0,23.0,10.0,13.0
20220711,22,5.0,24.0,26.0,10.0,13.0
20220711,23,6.0,23.0,23.0,8.0,11.0
20220712,0,7.0,25.0,16.0,8.0,10.0
20220712,1,6.0,24.0,6.0,5.0,11.0
20220712,2,5.0,24.0,3.0,6.0,10.0
20220712,3,7.0,20.0,3.0,3.0,12.0
20220712,4,6.0,19.0,2.0,3.0,10.0
20220712,5,6.0,17.0,2.0,3.0,8.0
20220712,6,6.0,14.0,2.0,3.0,11.0
20220712,7,6.0,13.0,3.0,3.0,9.0
20220712,8,6.0,16.0,4.0,4.0,8.0
20220712,9,5.0,14.0,8.0,3.0,6.0
20220712,10,5.0,17.0,7.0,6.0,7.0
20220712,11,6.0,19.0,12.0,6.0,7.0
20220712,12,5.0,21.0,11.0,5.0,7.0
20220712,13,6.0,22.0,10.0,4.0,6.0
20220712,14,5.0,22.0,10.0,4.0,8.0
20220712,15,5.0,18.0,12.0,6.0,7.0
20220712,16,5.0,16.0,16.0,7.0,11.0
20220712,17,5.0,15.0,18.0,4.0,14.0
20220712,18,6.0,16.0,24.0,4.0,11.0
20220712,19,6.0,16.0,28.0,6.0,9.0
20220712,20,5.0,15.0,28.0,9.0,10.0
20220712,21,5.0,14.0,26.0,12.0,12.0
20220712,22,11.0,15.0,25.0,12.0,12.0
20220712,23,9.0,11.0,22.0,8.0,9.0
20220713,0,9.0,9.0,17.0,8.0,8.0
20220713,1,8.0,8.0,7.0,9.0,10.0
20220713,2,7.0,7.0,3.0,5.0,9.0
20220713,3,6.0,7.0,3.0,5.0,8.0
20220713,4,6.0,7.0,3.0,5.0,6.0
20220713,5,6.0,7.0,2.0,4.0,9.0
20220713,6,5.0,7.0,2.0,3.0,7.0
20220713,7,7.0,8.0,3.0,3.0,5.0
20220713,8,8.0,9.0,3.0,4.0,5.0
20220713,9,8.0,8.0,5.0,6.0,5.0
20220713,10,6.0,9.0,6.0,9.0,6.0
20220713,11,5.0,9.0,6.0,5.0,7.0
20220713,12,7.0,11.0,6.0,6.0,6.0
20220713,13,5.0,11.0,9.0,11.0,6.0
20220713,14,5.0,9.0,12.0,9.0,9.0
20220713,15,4.0,11.0,16.0,9.0,14.0
20220713,16,5.0,10.0,17.0,10.0,13.0
20220713,17,5.0,10.0,19.0,12.0,16.0
20220713,18,6.0,10.0,18.0,17.0,13.0
20220713,19,8.0,10.0,18.0,9.0,10.0
20220713,20,,,,12.0,
20220713,21,9.0,10.0,17.0,11.0,11.0
20220713,22,9.0,11.0,18.0,14.0,11.0
20220713,23,9.0,10.0,17.0,15.0,8.0
20220714,0,8.0,10.0,5.0,8.0,8.0
20220714,1,7.0,11.0,4.0,5.0,10.0
20220714,2,6.0,11.0,3.0,6.0,8.0
20220714,3,6.0,12.0,2.0,6.0,7.0
20220714,4,5.0,11.0,2.0,15.0,10.0
20220714,5,5.0,12.0,2.0,13.0,8.0
20220714,6,7.0,12.0,2.0,6.0,9.0
20220714,7,5.0,14.0,3.0,8.0,8.0
20220714,8,5.0,14.0,3.0,16.0,7.0
20220714,9,5.0,14.0,5.0,15.0,7.0
20220714,10,6.0,16.0,7.0,11.0,7.0
20220714,11,4.0,15.0,11.0,10.0,5.0
20220714,12,5.0,16.0,14.0,10.0,6.0
20220714,13,5.0,17.0,14.0,5.0,5.0
20220714,14,4.0,17.0,21.0,7.0,5.0
20220714,15,4.0,17.0,21.0,6.0,6.0
20220714,16,5.0,16.0,22.0,6.0,7.0
20220714,19,,,,,
20220714,22,13.0,29.0,27.0,6.0,12.0
20220715,0,8.0,30.0,27.0,6.0,8.0
20220715,1,6.0,22.0,28.0,5.0,10.0
20220715,2,8.0,20.0,27.0,3.0,18.0
20220715,3,6.0,19.0,24.0,2.0,14.0
20220715,4,6.0,19.0,12.0,3.0,13.0
20220715,5,7.0,18.0,10.0,3.0,15.0
20220715,6,7.0,19.0,9.0,3.0,13.0
20220715,7,6.0,20.0,8.0,3.0,10.0
20220715,8,7.0,23.0,9.0,6.0,8.0
20220715,9,6.0,24.0,9.0,6.0,8.0
20220715,10,5.0,22.0,9.0,7.0,8.0
20220715,11,4.0,22.0,10.0,7.0,9.0
20220715,12,3.0,19.0,11.0,7.0,7.0
20220715,13,4.0,16.0,17.0,11.0,7.0
20220715,14,4.0,15.0,21.0,7.0,6.0
20220715,15,4.0,15.0,25.0,7.0,5.0
20220715,16,5.0,15.0,27.0,5.0,6.0
20220715,17,6.0,15.0,27.0,5.0,7.0
20220715,18,5.0,14.0,29.0,5.0,8.0
20220715,19,5.0,15.0,31.0,7.0,8.0
20220715,20,5.0,16.0,28.0,5.0,10.0
20220715,21,9.0,18.0,19.0,5.0,10.0
20220715,22,10.0,23.0,20.0,6.0,15.0
20220715,23,9.0,23.0,23.0,3.0,15.0
20220716,0,7.0,22.0,27.0,3.0,18.0
20220716,1,6.0,21.0,28.0,3.0,16.0
20220716,2,5.0,16.0,30.0,4.0,18.0
20220716,3,6.0,7.0,27.0,3.0,14.0
20220716,4,5.0,7.0,11.0,2.0,14.0
20220716,5,6.0,8.0,7.0,3.0,16.0
20220716,6,5.0,9.0,7.0,4.0,15.0
20220716,7,6.0,10.0,8.0,4.0,12.0
20220716,8,5.0,11.0,9.0,3.0,9.0
20220716,9,5.0,11.0,11.0,4.0,11.0
20220716,10,5.0,11.0,6.0,4.0,11.0
20220716,11,3.0,11.0,5.0,14.0,10.0
20220716,12,4.0,8.0,11.0,5.0,10.0
20220716,13,4.0,8.0,16.0,4.0,12.0
20220716,14,4.0,7.0,15.0,5.0,10.0
20220716,15,6.0,6.0,16.0,4.0,11.0
20220716,16,6.0,6.0,17.0,3.0,11.0
20220716,17,6.0,9.0,15.0,2.0,12.0
20220716,18,8.0,12.0,15.0,7.0,13.0
20220716,19,6.0,10.0,14.0,6.0,16.0
20220716,20,4.0,9.0,15.0,8.0,16.0
20220716,21,6.0,11.0,13.0,9.0,18.0
20220716,22,5.0,12.0,13.0,6.0,20.0
20220716,23,5.0,13.0,11.0,7.0,19.0
20220717,0,5.0,11.0,10.0,5.0,16.0
20220717,1,4.0,11.0,10.0,5.0,12.0
20220717,2,5.0,11.0,10.0,5.0,14.0
20220717,3,5.0,11.0,10.0,13.0,11.0
20220717,4,4.0,12.0,9.0,6.0,10.0
20220717,5,5.0,12.0,9.0,7.0,10.0
20220717,6,4.0,11.0,9.0,7.0,14.0
20220717,7,4.0,11.0,10.0,6.0,11.0
20220717,8,6.0,11.0,11.0,9.0,13.0
20220717,9,6.0,12.0,11.0,5.0,8.0
20220717,10,7.0,14.0,9.0,8.0,9.0
20220717,11,6.0,17.0,8.0,10.0,10.0
20220717,12,6.0,18.0,7.0,11.0,11.0
20220717,13,5.0,17.0,7.0,10.0,8.0
20220717,14,5.0,14.0,8.0,7.0,8.0
20220717,15,5.0,13.0,10.0,8.0,8.0
20220717,16,4.0,12.0,11.0,9.0,7.0
20220717,17,5.0,11.0,10.0,8.0,7.0
20220717,18,5.0,12.0,12.0,10.0,7.0
20220717,19,5.0,12.0,15.0,8.0,8.0
20220717,20,6.0,15.0,16.0,10.0,8.0
20220717,21,8.0,18.0,14.0,9.0,10.0
20220717,22,10.0,20.0,13.0,7.0,8.0
20220717,23,7.0,23.0,12.0,6.0,9.0
20220718,0,6.0,22.0,12.0,11.0,11.0
20220718,1,7.0,16.0,12.0,8.0,8.0
20220718,2,6.0,12.0,12.0,7.0,6.0
20220718,3,5.0,12.0,12.0,8.0,5.0
20220718,4,5.0,12.0,11.0,9.0,7.0
20220718,5,5.0,11.0,10.0,10.0,5.0
20220718,6,5.0,12.0,10.0,9.0,4.0
20220718,7,9.0,14.0,10.0,9.0,5.0
20220718,8,13.0,16.0,10.0,11.0,5.0
20220718,9,9.0,18.0,12.0,9.0,4.0
20220718,10,7.0,20.0,13.0,6.0,4.0
20220718,11,7.0,18.0,13.0,6.0,4.0
20220718,12,7.0,12.0,16.0,7.0,6.0
20220718,13,6.0,10.0,21.0,9.0,5.0
20220718,14,5.0,8.0,23.0,5.0,5.0
20220718,15,5.0,8.0,21.0,5.0,5.0
20220718,16,5.0,8.0,23.0,8.0,7.0
20220718,17,6.0,9.0,18.0,9.0,5.0
20220718,18,6.0,9.0,20.0,10.0,6.0
20220718,19,6.0,8.0,21.0,12.0,5.0
20220718,20,7.0,7.0,21.0,13.0,6.0
20220718,21,5.0,7.0,20.0,10.0,10.0
20220718,22,4.0,7.0,17.0,8.0,11.0
20220718,23,4.0,7.0,16.0,7.0,11.0
20220719,0,5.0,7.0,14.0,6.0,10.0
20220719,1,6.0,6.0,13.0,8.0,10.0
20220719,2,5.0,4.0,12.0,6.0,9.0
20220719,3,6.0,4.0,12.0,7.0,10.0
20220719,4,5.0,4.0,12.0,7.0,9.0
20220719,5,4.0,3.0,12.0,5.0,9.0
20220719,6,6.0,3.0,12.0,8.0,9.0
20220719,7,5.0,4.0,12.0,6.0,9.0
20220719,8,5.0,4.0,12.0,7.0,10.0
20220719,9,5.0,5.0,11.0,5.0,12.0
20220719,10,7.0,7.0,11.0,5.0,13.0
20220719,11,6.0,8.0,12.0,6.0,10.0
20220719,12,6.0,8.0,19.0,5.0,10.0
20220719,13,5.0,7.0,21.0,6.0,7.0
20220719,14,4.0,7.0,16.0,6.0,13.0
20220719,15,4.0,6.0,15.0,6.0,10.0
20220719,16,,,,5.0,
20220719,17,5.0,4.0,14.0,6.0,9.0
20220719,18,7.0,5.0,14.0,8.0,12.0
20220719,19,8.0,5.0,12.0,9.0,16.0
20220719,20,6.0,5.0,11.0,9.0,20.0
20220719,21,7.0,5.0,11.0,9.0,14.0
20220719,22,9.0,7.0,10.0,5.0,11.0
20220719,23,8.0,9.0,9.0,9.0,10.0
20220720,0,8.0,10.0,8.0,10.0,11.0
20220720,1,7.0,7.0,8.0,5.0,9.0
20220720,2,5.0,6.0,8.0,5.0,7.0
20220720,3,4.0,6.0,7.0,7.0,6.0
20220720,4,4.0,6.0,8.0,11.0,5.0
20220720,5,4.0,6.0,8.0,7.0,6.0
20220720,6,4.0,7.0,6.0,8.0,5.0
20220720,7,4.0,6.0,7.0,9.0,4.0
20220720,8,7.0,7.0,7.0,8.0,5.0
20220720,9,6.0,9.0,9.0,8.0,5.0
20220720,10,9.0,10.0,9.0,6.0,7.0
20220720,11,7.0,11.0,13.0,7.0,5.0
20220720,12,6.0,11.0,17.0,7.0,5.0
20220720,13,5.0,11.0,21.0,7.0,8.0
20220720,14,5.0,10.0,23.0,8.0,8.0
20220720,15,5.0,9.0,20.0,6.0,9.0
20220720,16,5.0,10.0,17.0,4.0,10.0
20220720,17,5.0,10.0,19.0,6.0,9.0
20220720,18,7.0,10.0,21.0,6.0,7.0
20220720,19,6.0,10.0,22.0,4.0,8.0
20220720,20,7.0,11.0,21.0,5.0,13.0
20220720,21,6.0,12.0,22.0,6.0,12.0
20220720,22,6.0,15.0,22.0,7.0,11.0
20220720,23,4.0,18.0,21.0,7.0,9.0
20220721,0,4.0,21.0,20.0,7.0,11.0
20220721,1,4.0,21.0,20.0,4.0,9.0
20220721,2,7.0,21.0,22.0,4.0,11.0
20220721,3,8.0,19.0,20.0,5.0,10.0
20220721,4,6.0,18.0,20.0,6.0,8.0
20220721,5,5.0,17.0,20.0,5.0,9.0
20220721,6,5.0,16.0,19.0,4.0,8.0
20220721,7,5.0,16.0,19.0,4.0,5.0
20220721,8,9.0,15.0,19.0,4.0,5.0
20220721,9,7.0,17.0,19.0,4.0,5.0
20220721,10,5.0,16.0,21.0,4.0,7.0
20220721,11,5.0,13.0,22.0,4.0,9.0
20220721,12,6.0,14.0,20.0,4.0,7.0
20220721,13,5.0,12.0,19.0,3.0,6.0
20220721,14,6.0,11.0,13.0,4.0,8.0
20220721,15,6.0,14.0,20.0,5.0,6.0
20220721,16,5.0,12.0,23.0,5.0,10.0
20220721,17,5.0,13.0,22.0,6.0,9.0
20220721,18,6.0,16.0,22.0,5.0,11.0
20220721,19,6.0,14.0,25.0,4.0,10.0
20220721,20,4.0,15.0,25.0,6.0,9.0
20220721,21,7.0,15.0,25.0,5.0,13.0
20220721,22,6.0,18.0,25.0,4.0,14.0
20220721,23,5.0,17.0,24.0,3.0,10.0
20220722,0,5.0,10.0,23.0,6.0,9.0
20220722,1,5.0,12.0,25.0,5.0,8.0
20220722,2,7.0,16.0,27.0,6.0,6.0
20220722,3,6.0,11.0,27.0,6.0,7.0
20220722,4,5.0,6.0,25.0,4.0,5.0
20220722,5,5.0,6.0,29.0,7.0,5.0
20220722,6,5.0,5.0,29.0,6.0,5.0
20220722,7,6.0,5.0,27.0,6.0,4.0
20220722,8,5.0,5.0,28.0,6.0,4.0
20220722,9,5.0,5.0,24.0,5.0,5.0
20220722,10,4.0,8.0,13.0,4.0,4.0
20220722,11,5.0,8.0,4.0,6.0,4.0
20220722,12,7.0,6.0,3.0,4.0,4.0
20220722,13,6.0,6.0,3.0,5.0,4.0
20220722,14,5.0,4.0,3.0,4.0,5.0
20220722,15,5.0,4.0,3.0,5.0,8.0
20220722,16,5.0,3.0,3.0,6.0,10.0
20220722,17,5.0,3.0,4.0,7.0,10.0
20220722,18,5.0,3.0,8.0,5.0,11.0
20220722,19,4.0,3.0,12.0,8.0,8.0
20220722,20,5.0,5.0,11.0,6.0,10.0
20220722,21,7.0,6.0,11.0,6.0,9.0
20220722,22,7.0,8.0,14.0,8.0,11.0
20220722,23,7.0,12.0,14.0,6.0,9.0
20220723,0,7.0,10.0,11.0,5.0,11.0
20220723,1,6.0,8.0,10.0,4.0,12.0
20220723,2,6.0,7.0,11.0,6.0,12.0
20220723,3,5.0,7.0,12.0,5.0,12.0
20220723,4,5.0,7.0,11.0,5.0,10.0
20220723,5,5.0,7.0,10.0,8.0,8.0
20220723,6,4.0,6.0,10.0,3.0,10.0
20220723,7,4.0,8.0,13.0,3.0,7.0
20220723,8,5.0,10.0,15.0,3.0,6.0
20220723,9,7.0,12.0,19.0,6.0,7.0
20220723,10,6.0,8.0,23.0,6.0,9.0
20220723,11,6.0,8.0,21.0,7.0,8.0
20220723,12,5.0,7.0,23.0,6.0,12.0
20220723,13,5.0,7.0,19.0,6.0,11.0
20220723,14,5.0,7.0,17.0,6.0,10.0
20220723,15,5.0,6.0,22.0,6.0,10.0
20220723,16,5.0,7.0,30.0,6.0,8.0
20220723,17,5.0,7.0,25.0,5.0,7.0
20220723,18,6.0,7.0,20.0,5.0,8.0
20220723,19,6.0,8.0,20.0,5.0,9.0
20220723,20,7.0,9.0,20.0,5.0,13.0
20220723,21,13.0,10.0,21.0,4.0,14.0
20220723,22,10.0,16.0,20.0,4.0,15.0
20220723,23,8.0,17.0,20.0,5.0,14.0
20220724,0,8.0,17.0,20.0,4.0,11.0
20220724,1,6.0,15.0,20.0,5.0,8.0
20220724,2,5.0,14.0,20.0,3.0,9.0
20220724,3,5.0,12.0,20.0,3.0,10.0
20220724,4,5.0,12.0,19.0,2.0,11.0
20220724,5,5.0,11.0,19.0,3.0,8.0
20220724,6,5.0,11.0,18.0,2.0,7.0
20220724,7,5.0,11.0,17.0,4.0,9.0
20220724,8,7.0,12.0,17.0,4.0,7.0
20220724,9,5.0,12.0,20.0,6.0,9.0
20220724,10,5.0,11.0,19.0,5.0,11.0
20220724,11,5.0,12.0,22.0,5.0,8.0
20220724,12,4.0,11.0,22.0,3.0,7.0
20220724,13,4.0,9.0,22.0,2.0,6.0
20220724,14,3.0,9.0,22.0,2.0,5.0
20220724,15,5.0,9.0,23.0,2.0,8.0
20220724,16,5.0,8.0,23.0,4.0,11.0
20220724,17,6.0,9.0,20.0,6.0,8.0
20220724,18,7.0,8.0,23.0,5.0,10.0
20220724,19,9.0,9.0,21.0,4.0,10.0
20220724,20,7.0,9.0,22.0,5.0,11.0
20220724,21,5.0,10.0,23.0,4.0,13.0
20220724,22,8.0,34.0,23.0,4.0,13.0
20220724,23,9.0,29.0,22.0,7.0,9.0
20220725,0,8.0,31.0,22.0,6.0,14.0
20220725,1,6.0,24.0,22.0,4.0,13.0
20220725,2,6.0,23.0,22.0,5.0,10.0
20220725,3,6.0,17.0,21.0,3.0,10.0
20220725,4,6.0,17.0,21.0,4.0,10.0
20220725,5,5.0,17.0,20.0,5.0,10.0
20220725,6,5.0,16.0,19.0,5.0,12.0
20220725,7,5.0,17.0,20.0,5.0,13.0
20220725,8,4.0,21.0,20.0,5.0,11.0
20220725,9,4.0,21.0,22.0,6.0,9.0
20220725,10,5.0,18.0,22.0,6.0,10.0
20220725,11,5.0,17.0,29.0,5.0,9.0
20220725,12,5.0,13.0,34.0,5.0,6.0
20220725,13,6.0,12.0,32.0,6.0,6.0
20220725,14,6.0,12.0,30.0,6.0,5.0
20220725,15,5.0,13.0,31.0,4.0,7.0
20220725,16,5.0,14.0,33.0,6.0,6.0
20220725,17,7.0,14.0,33.0,4.0,6.0
20220725,18,6.0,14.0,33.0,4.0,7.0
20220725,19,5.0,16.0,34.0,4.0,9.0
20220725,20,5.0,16.0,34.0,4.0,8.0
20220725,21,8.0,20.0,32.0,5.0,8.0
20220725,22,9.0,26.0,29.0,5.0,14.0
20220725,23,7.0,29.0,28.0,5.0,11.0
20220726,0,7.0,33.0,27.0,5.0,16.0
20220726,1,6.0,32.0,27.0,2.0,15.0
20220726,2,4.0,31.0,26.0,3.0,14.0
20220726,3,4.0,28.0,26.0,5.0,10.0
20220726,4,4.0,26.0,26.0,3.0,9.0
20220726,5,5.0,27.0,26.0,5.0,8.0
20220726,6,7.0,26.0,25.0,6.0,9.0
20220726,7,5.0,28.0,25.0,4.0,8.0
20220726,8,8.0,25.0,24.0,3.0,9.0
20220726,9,6.0,27.0,26.0,4.0,7.0
20220726,10,5.0,28.0,30.0,5.0,8.0
20220726,11,5.0,25.0,29.0,4.0,6.0
20220726,12,4.0,22.0,41.0,3.0,5.0
20220726,13,6.0,22.0,47.0,4.0,7.0
20220726,14,5.0,19.0,48.0,4.0,6.0
20220726,15,4.0,18.0,46.0,6.0,7.0
20220726,16,5.0,18.0,44.0,7.0,7.0
20220726,17,4.0,19.0,40.0,5.0,7.0
20220726,18,4.0,20.0,41.0,5.0,9.0
20220726,19,4.0,21.0,41.0,5.0,8.0
20220726,20,8.0,22.0,38.0,4.0,11.0
20220726,21,7.0,32.0,38.0,6.0,13.0
20220726,22,8.0,38.0,39.0,5.0,13.0
20220726,23,8.0,26.0,38.0,6.0,13.0
20220727,0,6.0,10.0,34.0,7.0,11.0
20220727,1,7.0,9.0,30.0,5.0,8.0
20220727,2,6.0,8.0,25.0,5.0,6.0
20220727,3,6.0,8.0,24.0,5.0,7.0
20220727,4,6.0,8.0,20.0,6.0,6.0
20220727,5,7.0,8.0,17.0,7.0,6.0
20220727,6,7.0,8.0,16.0,6.0,6.0
20220727,7,6.0,9.0,16.0,7.0,9.0
20220727,8,5.0,10.0,16.0,7.0,8.0
20220727,9,6.0,9.0,16.0,7.0,10.0
20220727,10,5.0,12.0,16.0,8.0,7.0
20220727,11,6.0,13.0,19.0,7.0,6.0
20220727,12,6.0,12.0,25.0,10.0,8.0
20220727,13,5.0,8.0,9.0,7.0,11.0
20220727,14,5.0,7.0,8.0,7.0,13.0
20220727,15,4.0,7.0,10.0,7.0,11.0
20220727,16,4.0,6.0,11.0,6.0,11.0
20220727,17,5.0,7.0,14.0,6.0,8.0
20220727,18,5.0,7.0,14.0,3.0,8.0
20220727,19,7.0,7.0,12.0,2.0,7.0
20220727,20,6.0,8.0,11.0,4.0,10.0
20220727,21,7.0,11.0,10.0,6.0,14.0
20220727,22,10.0,11.0,9.0,3.0,13.0
20220727,23,10.0,11.0,10.0,4.0,9.0
20220728,0,7.0,11.0,10.0,4.0,8.0
20220728,1,6.0,11.0,10.0,5.0,8.0
20220728,2,5.0,10.0,9.0,3.0,7.0
20220728,3,7.0,11.0,9.0,4.0,8.0
20220728,4,8.0,12.0,8.0,5.0,10.0
20220728,5,7.0,12.0,8.0,5.0,7.0
20220728,6,8.0,12.0,8.0,4.0,8.0
20220728,7,5.0,13.0,8.0,4.0,10.0
20220728,8,5.0,15.0,8.0,3.0,10.0
20220728,9,7.0,13.0,8.0,7.0,10.0
20220728,10,7.0,10.0,10.0,5.0,9.0
20220728,11,6.0,9.0,12.0,7.0,5.0
20220728,12,6.0,9.0,14.0,7.0,8.0
20220728,13,5.0,10.0,13.0,11.0,13.0
20220728,14,6.0,10.0,12.0,10.0,12.0
20220728,15,5.0,10.0,13.0,7.0,17.0
20220728,16,5.0,11.0,14.0,6.0,11.0
20220728,17,6.0,13.0,17.0,7.0,16.0
20220728,18,5.0,14.0,19.0,7.0,12.0
20220728,19,5.0,16.0,21.0,9.0,9.0
20220728,20,7.0,16.0,21.0,9.0,8.0
20220728,21,10.0,25.0,19.0,10.0,7.0
20220728,22,10.0,29.0,21.0,7.0,7.0
20220728,23,7.0,26.0,21.0,8.0,5.0
20220729,0,6.0,23.0,20.0,10.0,16.0
20220729,1,9.0,25.0,19.0,6.0,11.0
20220729,2,7.0,32.0,18.0,7.0,10.0
20220729,3,8.0,27.0,18.0,10.0,9.0
20220729,4,7.0,23.0,18.0,6.0,7.0
20220729,5,6.0,21.0,18.0,7.0,4.0
20220729,6,6.0,20.0,19.0,10.0,13.0
20220729,7,8.0,19.0,19.0,8.0,8.0
20220729,8,12.0,18.0,20.0,6.0,13.0
20220729,9,8.0,18.0,25.0,8.0,9.0
20220729,10,9.0,17.0,33.0,8.0,12.0
20220729,11,6.0,15.0,39.0,6.0,11.0
20220729,12,5.0,15.0,41.0,6.0,14.0
20220729,13,5.0,14.0,39.0,9.0,6.0
20220729,14,5.0,14.0,37.0,5.0,9.0
20220729,15,5.0,15.0,39.0,5.0,12.0
20220729,16,5.0,15.0,39.0,6.0,5.0
20220729,17,5.0,16.0,40.0,5.0,10.0
20220729,18,5.0,16.0,39.0,13.0,5.0
20220729,19,6.0,16.0,32.0,7.0,12.0
20220729,20,5.0,16.0,32.0,5.0,15.0
20220729,21,7.0,23.0,33.0,7.0,15.0
20220729,22,8.0,35.0,32.0,8.0,13.0
20220729,23,6.0,29.0,30.0,21.0,12.0
20220730,0,7.0,20.0,29.0,5.0,11.0
20220730,1,5.0,21.0,28.0,6.0,8.0
20220730,2,5.0,19.0,26.0,7.0,4.0
20220730,3,4.0,19.0,25.0,6.0,9.0
20220730,4,6.0,19.0,26.0,6.0,5.0
20220730,5,5.0,19.0,26.0,5.0,7.0
20220730,6,6.0,20.0,24.0,5.0,6.0
20220730,7,5.0,19.0,23.0,5.0,3.0
20220730,8,4.0,19.0,23.0,7.0,4.0
20220730,9,6.0,20.0,23.0,10.0,3.0
20220730,10,5.0,17.0,23.0,10.0,4.0
20220730,11,5.0,17.0,23.0,6.0,9.0
20220730,12,4.0,16.0,25.0,10.0,8.0
20220730,13,6.0,16.0,28.0,6.0,7.0
20220730,14,6.0,16.0,31.0,8.0,7.0
20220730,15,5.0,15.0,31.0,8.0,9.0
20220730,16,6.0,15.0,29.0,8.0,10.0
20220730,17,4.0,15.0,26.0,8.0,9.0
20220730,18,8.0,16.0,23.0,7.0,14.0
20220730,19,7.0,16.0,24.0,7.0,18.0
20220730,20,6.0,17.0,24.0,7.0,17.0
20220730,21,7.0,23.0,23.0,6.0,24.0
20220730,22,7.0,31.0,25.0,7.0,19.0
20220730,23,6.0,25.0,25.0,8.0,21.0
20220731,0,5.0,24.0,22.0,8.0,21.0
20220731,1,5.0,22.0,20.0,6.0,15.0
20220731,2,5.0,23.0,18.0,7.0,10.0
20220731,3,6.0,22.0,17.0,9.0,13.0
20220731,4,7.0,21.0,16.0,16.0,13.0
20220731,5,6.0,21.0,16.0,16.0,13.0
20220731,6,9.0,20.0,14.0,19.0,7.0
20220731,7,9.0,19.0,14.0,22.0,11.0
20220731,8,8.0,21.0,14.0,20.0,4.0
20220731,9,8.0,20.0,14.0,22.0,7.0
20220731,10,8.0,19.0,15.0,21.0,6.0
20220731,11,7.0,20.0,18.0,23.0,15.0
20220731,12,6.0,19.0,24.0,18.0,7.0
20220731,13,5.0,19.0,32.0,16.0,4.0
20220731,14,4.0,19.0,31.0,15.0,8.0
20220731,15,3.0,18.0,29.0,12.0,6.0
20220731,16,4.0,18.0,25.0,13.0,11.0
20220731,17,5.0,19.0,26.0,12.0,8.0
20220731,18,4.0,18.0,27.0,14.0,21.0
20220731,19,4.0,19.0,22.0,19.0,10.0
